,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
7840,,,,,6.06,10.75,20.7,0,1.9,7.4,213.4
7842,,,,,6.07,10.39,13.2,0,1.3,8.2,129.0
7844,,,,,6.27,11.63,15.2,0,1.6,5.5,244.9
7845,,,,,6.82,11.58,37.0,0,3.3,17.2,305.9
7849,,,,,6.67,10.39,20.8,0,2.2,17.9,299.7
7870,,,,,6.66,12.61,20.1,0,2.5,13.4,428.2
7871,,,,,6.75,18.11,35.6,0,3.9,23.0,579.7
7903,,,,,7.0,10.76,13.7,1,1.5,10.4,124.7
7911,,,,,6.7,13.73,18.8,0,2.4,0.0,152.2
7933,,,,,6.81,14.61,39.3,0,3.9,7.0,197.4
7947,,,,,6.58,11.52,24.0,0,2.5,6.8,235.7
7963,,,,,6.28,12.24,11.3,0,1.3,20.1,69.1
7964,,,,,6.37,16.14,35.2,0,3.3,18.7,304.1
8111,,,,,6.52,15.9,15.9,0,2.0,13.4,27.2
8117,,,,,6.6,19.95,15.6,9,1.7,11.7,79.3
8134,,,,,6.57,18.13,22.3,3,1.9,0.0,144.3
8148,,,,,6.37,12.31,4.2,0,0.5,33.9,60.8
8149,,,,,6.3,10.56,3.7,0,0.5,58.4,45.9
8193,,,,,6.56,11.67,19.1,1,1.5,28.5,337.3
8257,,,,,6.17,10.7,10.5,0,1.1,29.8,96.3
8271,,,,,6.66,12.06,21.5,0,2.1,31.3,128.3
8279,,,,,6.58,14.79,14.6,0,1.5,20.2,487.5
8290,,,,,6.5,10.42,40.0,0,3.7,13.5,111.7
8291,,,,,6.02,14.24,51.4,0,3.9,21.1,331.4
8300,,,,,6.04,10.34,12.5,0,1.5,10.4,43.9
8301,,,,,6.55,13.16,28.1,0,2.4,10.5,282.8
8302,,,,,6.35,12.93,28.1,0,2.4,49.1,257.2
8316,,,,,6.56,14.42,39.9,2,3.3,11.4,191.1
8320,,,,,6.43,14.11,21.6,1,2.4,7.7,112.6
8340,,,,,6.37,19.72,17.9,2,2.0,12.4,355.6
8344,,,,,6.27,13.96,25.4,0,2.6,6.9,98.1
8349,,,,,6.95,10.03,17.7,2,1.5,9.0,90.8
8355,,,,,6.32,12.41,12.2,0,1.4,5.2,220.4
8370,,,,,6.62,10.17,7.9,1,0.9,12.6,170.1
8371,,,,,6.33,14.17,9.7,0,1.1,54.6,177.7
8375,,,,,6.12,13.33,8.1,0,0.9,11.0,61.0
8376,,,,,6.36,10.52,17.6,2,2.1,99.4,176.5
8394,,,,,6.55,18.45,12.1,0,1.5,38.1,385.4
8443,,,,,6.18,10.49,8.4,0,1.0,15.8,68.4
8446,,,,,6.34,13.96,17.5,0,2.0,45.3,148.6
8453,,,,,6.09,17.49,9.7,0,1.1,35.6,119.7
8454,,,,,7.0,14.5,11.1,2,1.1,68.3,130.1
8455,,,,,6.71,12.86,15.9,0,1.9,44.1,99.4
8468,,,,,6.16,10.61,8.2,0,0.9,33.6,72.5
8472,,,,,6.88,18.37,9.5,1,1.1,68.5,393.6
8480,,,,,6.88,11.43,14.4,1,1.5,29.2,107.3
8484,,,,,6.28,18.05,8.7,1,1.1,33.2,180.0
8489,,,,,6.27,19.7,9.0,0,1.1,34.3,162.2
8490,,,,,6.45,13.34,9.4,1,1.2,57.7,179.5
8495,,,,,6.4,14.54,8.4,1,1.0,40.6,209.1
8498,,,,,6.59,17.1,10.4,1,1.2,40.5,149.4
8501,,,,,6.3,16.21,17.5,0,1.9,46.8,160.0
8502,,,,,6.24,16.44,18.1,0,2.1,53.0,221.9
8504,,,,,6.44,19.46,14.1,0,1.4,45.6,147.3
8509,,,,,6.54,13.7,11.1,1,1.2,53.5,52.9
8512,,,,,6.59,18.17,13.5,2,1.4,10.2,34.3
8513,,,,,6.82,14.72,12.0,1,1.4,67.3,229.1
8519,,,,,6.68,19.28,19.3,1,2.2,55.3,305.9
8530,,,,,6.82,14.88,18.2,5,1.9,89.3,406.4
8537,,,,,6.92,12.45,11.8,0,1.3,37.4,99.3
8538,,,,,6.27,12.78,19.2,0,1.7,61.4,74.7
8554,,,,,7.0,17.84,13.7,3,1.5,9.5,100.7
8588,,,,,6.38,11.07,18.3,0,2.1,26.0,72.4
8596,,,,,6.16,18.2,6.4,0,0.8,37.4,123.7
8617,,,,,6.19,11.22,8.2,0,0.9,14.8,28.5
8618,,,,,6.49,18.43,7.9,0,0.9,42.7,209.2
8631,,,,,6.16,13.7,16.8,0,1.9,18.7,131.4
8632,,,,,6.61,11.94,20.1,0,2.3,45.1,80.2
8640,,,,,6.07,10.26,10.4,0,1.3,36.5,186.4
8641,,,,,6.45,16.84,15.1,0,1.7,107.4,354.2
8644,,,,,6.09,18.41,10.4,0,1.4,22.3,73.0
8650,,,,,6.87,14.47,11.3,1,1.3,47.8,80.4
8654,,,,,6.13,13.24,12.2,0,1.3,43.8,106.1
8655,,,,,6.54,14.6,12.9,0,1.5,25.6,194.0
8660,,,,,6.82,17.35,15.4,2,1.5,15.4,163.2
8678,,,,,6.77,14.59,6.5,1,0.8,50.2,92.1
8687,,,,,6.28,13.78,4.7,0,0.6,46.9,119.1
8691,,,,,6.31,16.31,16.8,0,1.4,79.2,102.5
8692,,,,,6.99,18.08,11.7,2,1.4,66.4,232.4
8712,,,,,6.43,17.74,9.1,1,1.1,50.8,99.5
8727,,,,,6.61,11.95,12.3,1,1.3,19.3,40.2
8730,,,,,6.5,14.13,7.8,3,0.8,76.1,124.6
8734,,,,,6.45,13.7,9.5,1,1.2,50.7,101.6
8747,,,,,6.16,12.59,7.0,1,0.8,58.0,73.1
8793,,,,,6.12,11.78,6.6,0,0.9,30.7,165.8
8797,,,,,6.68,17.89,7.9,1,1.1,40.2,138.6
8803,,,,,6.76,18.78,18.4,0,2.2,30.8,266.4
8810,,,,,6.48,11.08,7.7,0,0.9,38.1,104.9
8858,,,,,6.01,11.41,8.1,0,0.9,54.8,24.2
8862,,,,,6.56,16.03,14.3,0,1.8,44.9,106.4
8875,,,,,6.16,14.05,48.3,0,4.6,60.9,60.3
8877,,,,,6.99,16.31,12.6,0,1.4,65.6,148.7
8882,,,,,6.0,16.07,10.4,0,1.4,37.7,70.2
8909,,,,,6.43,11.13,13.9,1,1.6,31.2,204.8
8919,,,,,6.31,18.11,11.8,1,1.5,54.4,163.4
8925,,,,,6.33,13.42,10.5,0,1.1,68.2,60.3
8926,,,,,6.45,11.8,10.0,0,1.2,41.6,48.2
8927,,,,,6.34,10.25,4.8,0,0.7,47.6,112.4
8963,,,,,6.4,13.4,7.2,0,0.8,57.3,152.9
8966,,,,,6.4,12.4,9.6,13,1.2,69.2,97.0
8974,,,,,6.11,14.2,9.5,0,1.3,26.7,22.1
8982,,,,,6.62,15.56,25.3,0,2.9,8.6,253.7
8986,,,,,6.0,19.72,21.2,0,2.1,64.3,218.6
8994,,,,,6.36,15.71,14.5,0,1.8,17.7,20.3
8999,,,,,6.49,13.05,11.0,0,1.2,54.3,89.7
9052,,,,,6.91,18.03,10.8,1,1.3,69.7,208.2
9058,,,,,6.93,13.21,7.5,0,0.9,85.3,92.4
9074,,,,,6.97,10.34,14.8,1,1.8,61.8,153.6
9095,,,,,6.45,17.02,12.6,0,1.6,52.6,194.8
9098,,,,,6.94,15.86,10.5,1,1.3,108.1,143.1
9109,,,,,6.96,17.42,9.6,0,1.1,91.9,123.5
9114,,,,,6.55,13.41,11.0,0,1.3,78.0,114.3
9118,,,,,6.12,10.89,10.8,0,1.2,82.5,100.0
9137,,,,,6.43,13.01,16.1,0,2.0,15.9,99.7
9138,,,,,6.58,15.27,11.0,0,1.0,46.3,102.7
9152,,,,,6.44,18.5,8.0,0,1.0,33.9,83.2
9203,,,,,6.28,19.82,7.5,3,1.1,89.6,139.4
9205,,,,,6.17,18.47,6.9,3,0.8,83.5,42.8
9206,,,,,6.62,16.69,11.7,1,1.2,49.1,37.8
9224,,,,,6.01,15.85,17.3,1,1.8,77.2,249.8
9231,,,,,6.72,17.8,16.1,0,1.7,80.2,237.4
9242,,,,,6.01,13.05,8.0,2,1.1,9.1,55.5
9276,,,,,6.64,14.05,12.5,1,1.2,32.9,39.8
9277,,,,,6.6,18.0,7.5,3,0.9,61.8,81.6
9278,,,,,6.23,14.54,15.3,0,1.6,56.0,59.1
9291,,,,,6.27,15.3,12.8,0,1.5,26.7,47.1
9310,,,,,6.16,15.61,16.8,0,1.7,19.1,94.2
9329,,,,,6.75,14.74,9.6,0,1.2,35.1,79.9
9331,,,,,6.0,16.35,19.0,0,2.1,27.5,193.7
9333,,,,,6.35,13.66,12.1,0,1.5,21.6,100.4
9337,,,,,6.03,14.64,12.2,0,1.5,28.2,81.0
9338,,,,,6.47,11.43,38.1,0,3.3,16.0,308.4
9339,,,,,6.57,14.95,12.7,0,1.5,80.9,179.1
9359,,,,,6.14,14.24,12.4,0,1.3,45.7,173.4
9379,,,,,6.42,11.29,13.6,1,1.6,53.6,185.1
9381,,,,,6.65,16.85,9.8,1,1.1,41.0,215.7
9386,,,,,6.58,15.56,8.0,1,0.9,52.7,86.0
9389,,,,,6.7,10.32,10.5,0,1.3,44.7,136.7
9401,,,,,6.6,15.99,14.2,1,1.8,54.9,207.1
9411,,,,,6.55,13.74,9.6,0,1.3,21.8,26.2
9418,,,,,6.97,18.64,16.4,1,1.7,69.0,210.6
9427,,,,,6.7,11.19,8.8,1,1.1,53.2,106.6
9473,,,,,6.75,10.84,17.0,0,2.0,19.3,46.6
9492,,,,,6.11,10.11,11.6,0,1.3,22.9,17.3
9502,,,,,6.26,11.52,9.2,0,0.9,27.8,21.1
9517,,,,,6.76,16.09,9.5,0,1.1,71.3,136.7
9547,,,,,6.58,10.5,19.1,0,2.1,26.6,137.5
9554,,,,,6.63,14.73,7.2,1,1.0,58.0,211.1
9559,,,,,6.62,17.45,9.1,1,1.2,105.7,246.3
9623,,,,,6.01,11.07,10.9,0,1.2,27.3,93.0
9629,,,,,6.26,11.46,10.6,0,1.2,56.9,114.8
9636,,,,,6.06,13.6,8.1,0,1.1,114.6,172.7
9649,,,,,6.43,18.73,10.4,0,1.3,20.9,120.0
9665,,,,,6.95,16.27,8.7,0,1.2,14.5,120.2
9684,,,,,6.92,19.95,10.4,3,1.3,169.5,346.8
9710,,,,,6.36,13.12,10.9,0,1.1,19.9,71.5
9715,,,,,6.05,16.7,8.5,0,1.0,50.5,170.5
9734,,,,,6.34,16.18,17.9,0,2.0,58.9,288.2
9761,,,,,6.06,14.97,15.0,0,1.6,76.2,157.0
9784,,,,,6.0,19.11,80.6,0,4.6,93.2,484.0
9842,,,,,7.0,17.09,8.7,1,1.3,68.2,57.4
9874,,,,,6.05,10.38,28.3,0,2.3,9.1,27.2
9888,,,,,6.14,10.14,20.8,0,1.9,36.5,91.1
9922,,,,,6.12,12.5,46.5,0,3.5,14.2,56.1
9925,,,,,6.35,16.92,167.9,0,13.3,27.3,109.1
9934,,,,,6.82,12.22,17.6,0,1.8,23.6,95.1
9954,,,,,6.2,10.46,18.0,0,1.5,60.7,111.2
9956,,,,,6.86,15.43,26.4,3,2.6,21.5,204.8
9965,,,,,6.76,12.49,26.7,2,2.7,83.9,353.8
9994,,,,,6.51,11.8,39.2,1,3.1,27.2,24.5
10020,,,,,6.76,10.4,12.3,1,1.2,10.7,93.1
10030,,,,,6.2,10.01,16.7,0,1.8,18.8,32.5
10031,,,,,6.03,10.43,16.3,7,1.8,7.8,142.4
10034,,,,,6.59,16.41,42.5,0,4.0,19.8,77.2
10039,,,,,6.23,11.02,23.9,0,2.2,12.7,165.6
10063,,,,,6.72,10.63,18.7,0,2.1,13.4,86.2
10067,,,,,6.13,16.42,25.9,0,2.6,9.4,61.2
10070,,,,,6.98,13.71,17.6,2,1.9,54.4,208.4
10073,,,,,6.23,14.03,21.5,0,2.2,49.9,182.5
10084,,,,,6.44,19.51,72.5,0,5.3,35.2,269.2
10106,,,,,6.93,11.5,21.1,4,1.5,10.9,84.2
10118,,,,,6.75,19.99,20.8,2,2.0,64.3,234.5
10163,,,,,6.16,14.1,28.5,0,2.5,7.2,204.5
10165,,,,,6.24,11.23,20.5,7,2.2,62.0,167.6
10167,,,,,6.31,10.66,31.1,1,2.9,6.9,39.8
10173,,,,,6.95,13.72,10.8,2,1.3,29.0,105.8
10211,,,,,6.81,11.87,10.7,1,1.2,27.6,219.3
10225,,,,,6.27,17.5,93.6,0,7.3,30.0,105.8
10228,,,,,6.13,13.07,17.1,0,1.8,35.4,283.7
10230,,,,,6.77,12.0,22.2,0,2.5,14.0,86.0
10242,,,,,6.05,16.13,21.1,1,2.1,23.7,219.1
10265,,,,,6.94,11.6,16.4,3,1.7,21.1,69.2
10266,,,,,6.13,13.9,26.7,1,2.5,10.1,25.3
10267,,,,,6.11,12.85,25.6,0,2.6,11.5,65.1
10273,,,,,6.5,18.05,82.8,1,6.1,18.4,101.9
10277,,,,,6.03,11.83,9.5,0,1.2,27.6,105.7
10282,,,,,6.13,14.1,18.3,0,2.1,18.1,223.9
10300,,,,,7.0,10.98,16.1,2,1.5,17.5,53.7
10302,,,,,6.9,19.64,67.6,19,6.4,32.8,117.3
10334,,,,,6.57,10.47,18.9,0,2.2,45.0,314.7
10343,,,,,6.2,10.38,20.6,0,2.3,39.3,108.5
10357,,,,,6.67,12.08,15.4,3,1.7,39.5,168.2
10402,,,,,6.46,10.92,12.7,0,1.5,18.2,79.1
10407,,,,,6.88,11.43,17.3,3,1.7,21.0,94.6
10413,,,,,6.71,12.63,15.4,3,1.7,148.6,238.5
10417,,,,,6.47,10.32,27.2,0,2.8,13.8,39.8
10419,,,,,6.05,10.97,32.4,0,3.1,23.9,412.4
10429,,,,,6.59,19.55,25.7,0,2.5,29.9,185.2
10431,,,,,6.99,11.06,24.3,3,2.4,19.2,119.6
10469,,,,,6.68,11.88,31.5,3,3.0,7.5,86.1
10490,,,,,6.4,14.85,29.0,0,2.7,12.5,38.5
10499,,,,,6.4,12.42,17.3,0,1.7,28.7,107.7
10512,,,,,6.55,18.84,24.0,0,2.1,6.9,72.4
10580,,,,,6.02,15.79,18.7,0,1.9,56.8,175.4
10592,,,,,6.33,17.87,25.9,0,2.4,22.4,595.4
10593,,,,,6.4,11.63,8.8,0,0.9,9.2,142.2
10599,,,,,6.55,10.64,9.4,0,1.0,13.1,249.6
10605,,,,,6.1,13.0,7.3,0,1.0,16.2,192.2
10608,,,,,6.3,16.73,12.4,1,1.4,34.8,237.1
10609,,,,,6.01,13.9,28.0,0,2.7,28.3,141.8
10611,,,,,6.84,17.59,25.1,2,2.4,7.0,350.1
10623,,,,,6.17,12.26,10.9,0,1.3,80.9,6798.4
10624,,,,,6.55,14.7,15.8,1,1.8,49.0,1655.5
10644,,,,,6.18,16.79,10.3,1,1.1,23.3,278.7
10647,,,,,6.32,11.65,14.7,0,1.6,34.5,204.7
10675,,,,,6.42,14.15,15.6,0,1.7,24.0,268.5
10676,,,,,6.65,14.63,16.1,3,1.7,40.2,242.5
10770,,,,,6.04,17.81,4.5,0,0.6,16.1,43.1
10794,,,,,6.81,11.49,19.5,1,2.4,97.6,210.4
10816,,,,,6.65,10.22,10.5,0,1.4,42.6,106.6
10825,,,,,6.45,14.29,11.9,0,1.5,49.8,203.7
10837,,,,,6.77,15.88,7.0,1,1.1,18.1,69.5
10844,,,,,6.25,10.95,24.3,0,2.7,14.3,128.4
10958,,,,,6.67,17.1,16.3,1,1.9,9.9,391.6
10965,,,,,6.5,16.34,18.7,0,2.1,6.9,287.9
10966,,,,,6.8,12.87,13.1,0,1.3,8.6,303.3
10983,,,,,6.07,13.78,20.0,0,2.2,6.3,448.2
10999,,,,,6.88,14.09,13.1,1,1.6,31.0,63.9
11026,,,,,6.55,14.81,38.2,4,3.0,16.8,143.5
11051,,,,,6.81,18.75,30.1,2,3.1,46.1,156.4
11126,,,,,6.35,11.58,13.1,0,1.3,81.6,729.6
11147,,,,,6.67,16.62,22.6,0,2.1,5.9,135.6
11211,,,,,6.56,10.51,18.9,1,2.1,93.1,630.3
11215,,,,,6.29,11.22,11.7,0,1.6,47.6,221.6
11227,,,,,6.49,12.39,7.0,0,0.9,16.4,39.2
11231,,,,,6.63,11.53,12.9,2,1.5,34.3,80.8
11232,,,,,6.38,11.55,11.2,1,1.3,11.6,210.2
11254,,,,,6.52,11.85,32.8,0,2.3,7.3,213.8
11256,,,,,6.36,17.2,17.8,0,1.9,10.9,647.5
11268,,,,,6.89,13.27,24.1,1,2.6,36.3,264.2
11321,,,,,6.99,18.93,24.6,4,2.7,87.5,588.9
11339,,,,,6.42,11.12,10.2,0,1.3,21.8,51.6
11345,,,,,6.1,11.13,14.7,0,1.7,34.4,255.6
11384,,,,,6.37,12.27,38.3,0,4.1,16.7,446.8
11395,,,,,6.92,17.17,11.3,4,1.5,59.2,37.9
11421,,,,,6.22,18.25,9.1,1,1.2,33.7,100.3
11429,,,,,6.62,17.92,6.8,1,1.0,56.8,168.3
11431,,,,,6.73,14.27,10.5,1,1.5,49.5,114.7
11443,,,,,6.68,14.82,41.5,5,3.5,20.0,103.2
11451,,,,,6.29,12.94,11.1,0,1.6,21.0,113.7
11452,,,,,6.81,12.86,11.3,0,1.6,30.6,133.3
11459,,,,,6.5,11.18,22.6,0,2.5,55.2,134.3
11483,,,,,6.43,10.97,13.1,0,1.7,41.9,95.7
11627,,,,,6.65,15.48,109.3,1,12.1,24.6,344.9
11631,,,,,6.55,10.07,23.7,3,2.5,11.9,271.7
11647,,,,,6.4,18.91,27.5,0,3.2,32.3,277.9
11678,,,,,6.65,10.71,16.2,1,2.0,101.2,549.0
11701,,,,,6.58,19.72,15.0,0,1.9,8.6,248.3
11713,,,,,6.72,14.74,16.8,2,1.8,53.3,241.3
11716,,,,,6.15,10.92,22.9,0,2.5,19.7,186.6
11718,,,,,6.01,11.07,14.5,0,1.8,23.0,307.6
11731,,,,,6.57,10.54,8.9,3,1.0,15.9,100.4
11748,,,,,6.51,13.1,9.7,1,1.4,40.0,161.1
11762,,,,,6.16,12.09,14.3,1,1.8,91.5,281.8
11763,,,,,6.81,11.15,20.9,2,2.2,26.5,372.1
11768,,,,,6.28,15.42,12.0,1,1.5,30.1,185.8
11770,,,,,6.61,10.77,22.2,2,2.6,30.7,336.8
11785,,,,,6.94,13.0,25.0,1,2.7,34.6,565.9
11792,,,,,6.93,14.72,21.3,0,2.2,15.0,432.0
11813,,,,,6.73,14.16,16.6,1,1.8,27.8,319.1
11821,,,,,6.01,10.94,24.9,1,2.6,15.2,114.2
11823,,,,,6.69,14.0,6.1,0,0.6,15.3,78.5
11833,,,,,6.83,13.38,30.5,0,3.0,21.8,99.4
11836,,,,,6.53,16.55,17.3,1,2.1,11.9,183.7
11840,,,,,6.67,13.12,14.2,2,1.7,18.6,208.0
11848,,,,,6.78,11.24,11.3,1,1.5,0.0,204.2
11856,,,,,6.08,12.17,20.2,1,2.3,24.9,142.9
11865,,,,,6.17,12.01,10.8,1,1.5,65.9,210.0
11869,,,,,6.24,11.54,6.1,0,0.8,39.0,90.6
11887,,,,,6.52,12.46,23.1,0,2.3,13.7,192.0
11890,,,,,6.87,13.49,23.0,0,2.3,8.5,197.8
11895,,,,,6.72,16.3,24.5,2,2.6,16.3,287.8
11901,,,,,6.16,10.53,21.2,0,2.2,21.2,236.1
11905,,,,,6.78,15.34,32.9,2,3.4,37.7,599.6
11930,,,,,6.9,12.05,36.4,2,4.0,37.2,330.9
11936,,,,,6.17,13.4,19.6,0,1.9,37.8,301.7
11939,,,,,6.26,15.78,30.4,1,2.9,10.8,232.2
11972,,,,,6.62,12.23,13.5,2,1.8,0.0,239.6
11980,,,,,6.75,10.4,20.2,2,2.0,32.3,248.1
11982,,,,,6.77,15.63,10.7,0,1.3,39.1,157.7
11983,,,,,6.11,11.87,14.2,0,1.7,19.0,89.2
11985,,,,,6.95,13.35,13.1,1,1.6,38.3,193.4
11987,,,,,6.59,10.42,9.6,1,1.3,17.7,163.8
11996,,,,,6.84,13.68,14.2,0,1.8,19.2,209.7
11998,,,,,6.42,10.09,10.1,0,1.2,29.5,91.0
12001,,,,,6.87,11.56,16.8,1,1.9,9.0,106.0
12002,,,,,6.19,15.55,14.7,0,1.8,20.2,120.8
12019,,,,,6.51,13.34,22.2,1,2.3,33.0,529.3
12093,,,,,6.08,13.27,6.2,1,0.8,31.7,248.1
12099,,,,,6.6,10.37,13.9,1,1.6,14.9,40.6
12126,,,,,6.37,14.62,9.8,0,1.2,43.3,154.0
12137,,,,,6.15,11.96,13.9,0,1.7,24.2,54.1
12164,,,,,6.85,16.47,20.6,1,2.3,69.3,302.4
12197,,,,,6.35,18.23,15.2,0,1.9,89.6,577.0
12212,,,,,6.21,18.11,37.8,1,4.3,32.3,89.5
12216,,,,,6.45,18.72,11.3,1,1.4,44.3,184.9
12231,,,,,6.14,10.63,27.1,1,3.0,5.7,131.0
12250,,,,,6.08,12.74,14.1,0,1.8,88.4,95.3
12252,,,,,6.0,12.3,20.0,0,2.4,32.1,225.8
12255,,,,,6.86,15.67,46.6,3,4.7,81.0,510.1
12260,,,,,6.74,11.41,16.0,1,1.7,40.3,289.9
12291,,,,,6.28,12.96,32.9,2,3.3,51.9,336.6
12302,,,,,6.65,15.29,9.5,0,1.4,54.6,100.4
12353,,,,,6.71,11.24,9.3,1,1.2,20.4,108.4
12355,,,,,6.26,10.24,25.3,1,1.7,7.3,91.0
12410,,,,,6.07,10.28,38.6,1,4.5,50.5,241.6
12413,,,,,6.15,14.65,9.5,1,1.2,36.7,127.8
12414,,,,,6.24,10.05,8.2,0,1.1,29.7,97.9
12415,,,,,6.1,11.8,10.3,0,1.3,50.7,95.2
12418,,,,,6.67,18.56,10.2,0,1.3,31.6,151.2
12426,,,,,6.24,18.98,15.5,0,1.8,23.9,91.4
12427,,,,,6.28,11.91,11.8,0,1.5,22.1,89.6
12429,,,,,6.27,18.02,12.7,0,1.8,39.5,147.8
12431,,,,,6.25,10.36,12.1,0,1.5,22.2,103.5
12446,,,,,6.03,11.9,13.7,0,1.6,24.5,99.2
12449,,,,,6.49,12.03,14.7,0,1.8,73.9,363.2
12454,,,,,6.53,18.38,12.7,0,1.6,51.6,181.8
12456,,,,,6.88,10.44,40.7,1,4.7,54.1,61.8
12457,,,,,6.55,17.64,12.0,0,1.5,66.7,200.6
12503,,,,,6.38,16.56,11.7,1,1.6,60.9,34.9
12517,,,,,6.84,11.37,12.5,0,1.6,40.1,125.1
12518,,,,,6.59,11.51,13.2,0,1.6,63.8,255.5
12523,,,,,7.0,12.23,23.9,0,2.9,33.3,331.0
12578,,,,,6.92,13.18,11.7,0,1.6,134.4,338.3
12601,,,,,6.53,14.52,16.0,0,1.8,26.8,55.9
12603,,,,,6.81,11.95,8.2,0,0.9,27.2,106.7
12628,,,,,6.33,13.84,10.8,0,1.3,61.2,268.3
12637,,,,,6.95,19.12,11.6,2,1.4,45.8,188.5
12643,,,,,6.09,18.1,11.4,0,1.3,10.3,77.3
12646,,,,,6.54,14.17,7.2,0,1.0,75.8,200.1
12652,,,,,6.0,13.08,13.7,0,1.4,41.4,119.1
12659,,,,,6.98,14.02,9.7,0,1.1,55.4,176.1
12683,,,,,6.34,17.03,11.7,0,1.4,37.0,101.4
12707,,,,,6.28,13.68,16.5,0,1.9,77.2,226.0
12717,,,,,6.0,18.65,9.6,0,1.4,31.8,63.1
12732,,,,,6.26,15.36,26.0,0,2.1,1.6,176.3
12742,,,,,6.85,19.37,54.2,4,5.6,33.0,293.7
12757,,,,,6.97,12.89,12.2,1,1.5,37.7,150.4
12774,,,,,6.52,13.8,11.1,0,1.3,14.8,85.7
12776,,,,,6.39,11.92,24.3,0,2.6,49.4,42.0
12783,,,,,6.01,13.94,9.8,0,1.2,25.9,167.2
12833,,,,,6.96,14.9,13.1,1,1.5,41.6,185.7
12840,,,,,6.07,14.76,8.7,1,1.2,22.8,80.1
12841,,,,,6.65,11.58,7.4,0,0.9,24.2,57.3
12861,,,,,6.25,17.62,13.9,0,1.8,45.3,169.7
12882,,,,,6.41,19.5,9.8,0,1.3,47.8,166.6
12886,,,,,6.63,10.93,7.5,1,1.1,19.7,86.6
12890,,,,,6.0,15.51,13.6,0,1.6,38.4,162.9
12901,,,,,6.5,10.9,16.8,0,2.0,65.0,176.6
12917,,,,,6.19,10.93,12.3,0,1.5,18.9,140.7
12918,,,,,6.35,15.11,15.7,1,1.8,47.5,128.1
12956,,,,,6.05,10.06,20.8,0,2.1,25.2,261.3
12975,,,,,6.43,15.38,35.3,0,3.5,43.7,88.7
12976,,,,,6.99,11.39,10.1,1,1.3,58.6,205.7
12982,,,,,6.88,16.32,8.1,1,1.1,47.3,140.8
12985,,,,,6.02,12.07,11.3,0,1.4,53.9,181.5
12997,,,,,6.52,16.78,8.4,1,1.1,56.2,160.7
13001,,,,,6.68,17.97,10.7,1,1.5,28.4,182.5
13018,,,,,6.07,10.63,14.2,0,1.8,34.8,109.5
13021,,,,,6.37,17.68,29.8,0,3.2,71.4,484.0
13033,,,,,6.02,17.72,26.8,0,2.8,86.6,220.3
13039,,,,,6.88,14.08,27.8,1,3.3,34.3,179.3
13044,,,,,6.07,14.08,30.9,0,2.9,6.5,161.6
13053,,,,,6.11,17.24,41.7,1,4.7,17.7,217.2
13054,,,,,6.74,19.02,32.8,1,3.9,25.1,228.1
13058,,,,,6.6,11.72,32.3,3,3.5,35.4,152.7
13061,,,,,6.25,13.42,11.7,1,1.4,19.2,207.1
13067,,,,,6.68,17.37,27.5,2,3.2,35.5,133.1
13071,,,,,6.84,16.57,18.2,4,2.0,48.1,265.2
13073,,,,,6.91,13.36,13.9,1,1.7,21.6,136.0
13074,,,,,6.39,17.8,13.1,0,1.5,26.4,228.0
13115,,,,,6.43,10.9,12.7,0,1.6,41.0,205.3
13136,,,,,6.17,11.59,11.3,0,1.3,26.9,153.3
13153,,,,,6.88,12.49,10.7,1,1.4,75.8,244.9
13156,,,,,6.55,17.25,75.1,3,4.8,8.1,308.6
13182,,,,,6.67,10.31,4.7,0,0.7,38.5,43.7
13189,,,,,6.46,13.06,36.1,1,3.6,60.8,477.1
13196,,,,,6.21,16.27,12.6,0,1.7,17.7,68.0
13210,,,,,6.06,14.18,83.7,0,6.2,9.0,369.2
13219,,,,,6.09,12.93,15.2,0,1.8,13.3,81.8
13235,,,,,6.72,20.0,108.8,3,6.9,12.8,323.9
13237,,,,,6.72,17.0,46.9,33,4.5,70.8,345.0
13251,,,,,6.89,11.6,10.1,1,1.2,32.6,167.1
13316,,,,,6.93,15.65,9.5,0,1.5,31.7,124.3
13318,,,,,6.72,13.68,9.8,0,1.3,41.8,111.0
13329,,,,,6.67,14.58,4.7,0,0.7,34.0,140.6
13341,,,,,6.53,19.59,15.8,0,1.7,58.4,268.8
13347,,,,,6.34,13.26,20.7,0,1.9,72.3,463.4
13348,,,,,6.11,13.48,29.9,0,2.8,14.4,265.3
13369,,,,,6.18,15.06,10.7,0,1.3,41.7,99.8
13390,,,,,6.16,18.11,55.6,1,3.4,17.3,360.1
13395,,,,,6.31,12.89,20.3,1,2.2,33.5,264.8
13397,,,,,6.05,12.88,7.6,0,1.2,40.4,78.1
13402,,,,,6.38,14.69,11.0,0,1.4,65.4,247.4
13409,,,,,6.31,13.71,8.6,1,1.0,59.5,204.1
13415,,,,,6.5,15.85,9.1,0,1.1,33.5,161.5
13423,,,,,6.7,16.4,10.1,0,1.4,44.3,214.6
13424,,,,,6.44,17.45,9.8,0,1.4,36.1,120.1
13433,,,,,6.99,18.44,15.9,2,2.0,46.3,216.3
13435,,,,,6.5,18.06,17.1,0,2.0,40.6,140.9
13436,,,,,6.55,16.48,8.5,0,1.1,21.3,96.5
13440,,,,,6.76,10.33,13.1,1,1.6,35.6,206.1
